movie_slug,provider_id,monetization,quality,url,price,currency_code
-1963,73,ads,SD,https://tubitv.com/movies/100050134,,USD
-1963,439,ads,HD,https://watch.shout-tv.com/interstitial/859611,,USD
-1963,538,ads,HD,https://watch.plex.tv/movie/81-2?autoplay=1&utm_content=5d776826eb5d26001f1dd405&utm_medium=deeplink&utm_source=justWatch-v2-catalog,,USD
-1963,2077,ads,HD,https://www.justwatch.com/us/movie/eight-and-a-half?package=plc,,USD
-1963,258,flatrate,HD,https://www.criterionchannel.com/81-2,,USD
-1963,1825,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.a38c0f54-8afd-41cb-af65-0cb672ae8e5a,,USD
-1963,1899,flatrate,HD,https://play.hbomax.com/show/2242c9bf-18c2-4aa1-a5e1-30ab5b82b6a4?utm_source=universal_search,,USD
-1963,191,free,HD,https://www.kanopy.com/product/justwatch-154453,,USD
-1963,2,rent,4K,https://tv.apple.com/us/movie/8%C2%BD/umc.cmc.2f6iexs3kfkf5rrsdnjq0cite?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A972312192,3.99,USD
-1963,3,rent,SD,https://play.google.com/store/movies/details/8?gl=US&hl=en&id=coIAjD-RxUw,3.99,USD
-1963,7,rent,SD,https://athome.fandango.com/content/browse/details/8-1-2/678280,5.99,USD
-1963,10,rent,SD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.e22f90cf-df17-40a0-b098-a24f7ec72744,5.99,USD
-1963,192,rent,SD,https://www.youtube.com/results?search_query=8%C2%BD%2Bmovie,3.99,USD
10-cloverfield-lane,300,ads,SD,https://pluto.tv/us/on-demand/movies/5ffc90de50e458001a794be2,,USD
10-cloverfield-lane,257,flatrate,HD,https://www.fubo.tv/welcome/program/MV008464190000?irmp=1206980&irad=599309,,USD
10-cloverfield-lane,633,flatrate,HD,https://therokuchannel.roku.com/details/73eb0d2f9655525c8980499de07d146c/10-cloverfield-lane?source=bing,,USD
10-cloverfield-lane,191,free,HD,https://www.kanopy.com/product/justwatch-13137576,,USD
10-cloverfield-lane,2,rent,4K,https://tv.apple.com/us/movie/10-cloverfield-lane/umc.cmc.31jxs77pg4v3hfbu2074udaut?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A1085930296,3.99,USD
10-cloverfield-lane,3,rent,SD,https://play.google.com/store/movies/details/10_Cloverfield_Lane?gl=US&hl=en&id=Fc739DkVFZ8.P,3.99,USD
10-cloverfield-lane,7,rent,4K,https://athome.fandango.com/content/browse/details/10-Cloverfield-Lane/755102,3.99,USD
10-cloverfield-lane,10,rent,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.22a9f69c-7eb9-38ab-67de-6b70cadb58bc,3.99,USD
10-cloverfield-lane,192,rent,SD,https://www.youtube.com/results?search_query=10+Cloverfield+Lane%2Bmovie,3.99,USD
10-cloverfield-lane,331,rent,HD,https://www.flixfling.com/justwatch/22839,3.99,USD
10-cloverfield-lane,2285,rent,HD,https://www.justwatch.com/us/movie/10-cloverfield-lane?package=jwt,3.99,USD
10-things-i-hate-about-you,123,flatrate,HD,https://fxnow.fxnetworks.com/movies-and-specials/10-things-i-hate-about-you,,USD
10-things-i-hate-about-you,257,flatrate,HD,https://www.fubo.tv/welcome/program/MV000722810000?irmp=1206980&irad=599309,,USD
10-things-i-hate-about-you,337,flatrate,4K,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fbrowse%2Fentity-46af23cb-79bc-4e57-90c0-1fc9661f8afe&subId3=justappsvod,,USD
10-things-i-hate-about-you,386,flatrate,HD,https://www.peacocktv.com/watch/asset/movies/10-things-i-hate-about-you/89670a34-c12e-3356-81ca-877a1911f1ae,,USD
10-things-i-hate-about-you,387,flatrate,HD,https://www.peacocktv.com/watch/asset/movies/10-things-i-hate-about-you/89670a34-c12e-3356-81ca-877a1911f1ae,,USD
10-things-i-hate-about-you,2528,flatrate,4K,https://tv.youtube.com/browse/UCjkbbDx1_GSVJPDGXr6S_JA,,USD
10-things-i-hate-about-you,2,rent,4K,https://tv.apple.com/us/movie/10-things-i-hate-about-you/umc.cmc.167m6we5mayqs83d00rxkeolt?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A188765138,3.99,USD
10-things-i-hate-about-you,3,rent,SD,https://play.google.com/store/movies/details/10_Things_I_Hate_About_You?gl=US&hl=en&id=9dPGQvHPjUY.P,3.99,USD
10-things-i-hate-about-you,7,rent,4K,https://athome.fandango.com/content/browse/details/10-Things-I-Hate-About-You/14579,3.99,USD
10-things-i-hate-about-you,10,rent,4K,https://watch.amazon.com/detail?gti=amzn1.dv.gti.6ab7e7d4-f9ed-7973-fa86-61c1c235e657,3.99,USD
10-things-i-hate-about-you,192,rent,SD,https://www.youtube.com/results?search_query=10+Things+I+Hate+About+You%2Bmovie,3.99,USD
10-years,73,ads,SD,https://tubitv.com/movies/465172,,USD
10-years,207,ads,HD,https://therokuchannel.roku.com/details/8f0db7fa6f485bbcaf51b1a7f1458803/10-years?source=bing,,USD
10-years,235,ads,HD,https://www.youtube.com/watch?v=XAGc5tcNnwU,,USD
10-years,332,ads,HD,https://athome.fandango.com/content/browse/details/10-Years/391265,,USD
10-years,538,ads,HD,https://watch.plex.tv/movie/10-years?autoplay=1&utm_content=5d77689dad5437001f74ad56&utm_medium=deeplink&utm_source=justWatch-v2-catalog,,USD
10-years,613,ads,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.ee0cfb6a-021a-46ae-9041-885cdb75b724,,USD
10-years,2077,ads,HD,https://www.justwatch.com/us/movie/10-years?package=plc,,USD
10-years,9,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.ee0cfb6a-021a-46ae-9041-885cdb75b724,,USD
10-years,386,flatrate,HD,https://www.peacocktv.com/watch/asset/movies/10-years/9ac924ac-a7ca-38a0-a5a7-1dffa1d524c9,,USD
10-years,387,flatrate,HD,https://www.peacocktv.com/watch/asset/movies/10-years/9ac924ac-a7ca-38a0-a5a7-1dffa1d524c9,,USD
10-years,2100,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.ee0cfb6a-021a-46ae-9041-885cdb75b724,,USD
10-years,2358,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.ee0cfb6a-021a-46ae-9041-885cdb75b724,,USD
10-years,191,free,HD,https://www.kanopy.com/product/justwatch-14331459,,USD
10-years,212,free,SD,https://www.hoopladigital.com/title/11353015?utm_source=justwatch,,USD
10-years,2409,free,HD,https://fawesome.tv/movies/10777488/10-years-en-espaol?utm_source=justwatch&utm_medium=feed,,USD
10-years,2,rent,HD,https://tv.apple.com/us/movie/10-years/umc.cmc.5cc4lcbh2b3gumkr118pf5aeo?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A1223172192,3.99,USD
10-years,3,rent,SD,https://play.google.com/store/movies/details/10_Years?gl=US&hl=en&id=3OaSeMUKI2c,2.99,USD
10-years,7,rent,HD,https://athome.fandango.com/content/browse/details/10-Years/391265,3.99,USD
10-years,10,rent,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.ee0cfb6a-021a-46ae-9041-885cdb75b724,3.99,USD
10-years,192,rent,SD,https://www.youtube.com/results?search_query=10+Years%2Bmovie,2.99,USD
100-bloody-acres,73,ads,SD,https://tubitv.com/movies/574624,,USD
100-bloody-acres,207,ads,HD,https://therokuchannel.roku.com/details/cd035092dc3d5139b5cab045806f1439/100-bloody-acres?source=bing,,USD
100-bloody-acres,332,ads,HD,https://athome.fandango.com/content/browse/details/100-Bloody-Acres/431641,,USD
100-bloody-acres,538,ads,HD,https://watch.plex.tv/movie/100-bloody-acres?autoplay=1&utm_content=5d776988594b2b001e6a3181&utm_medium=deeplink&utm_source=justWatch-v2-catalog,,USD
100-bloody-acres,559,ads,HD,https://filmzie.com/content/100-bloody-acres-2012,,USD
100-bloody-acres,2077,ads,HD,https://www.justwatch.com/us/movie/100-bloody-acres?package=plc,,USD
100-bloody-acres,9,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.4343c596-6241-4b85-b954-7ab11ae3dc64,,USD
100-bloody-acres,529,flatrate,HD,https://www.arrowvideochannel.com/100-bloody-acres/videos/100-bloody-acres,,USD
100-bloody-acres,2100,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.4343c596-6241-4b85-b954-7ab11ae3dc64,,USD
100-bloody-acres,191,free,SD,https://www.kanopy.com/product/justwatch-203255,,USD
100-bloody-acres,212,free,SD,https://www.hoopladigital.com/title/11584780?utm_source=justwatch,,USD
100-bloody-acres,2285,free,HD,https://www.justwatch.com/us/movie/100-bloody-acres?package=jwt,,USD
100-bloody-acres,2308,free,HD,https://www.darkroom.film/content?video_id=949&video_type=1,,USD
100-bloody-acres,2409,free,HD,https://fawesome.tv/movies/10767812/100-bloody-acres?utm_source=justwatch&utm_medium=feed,,USD
100-bloody-acres,2667,free,HD,https://yow.tv/video-detail/100-bloody-acres,,USD
100-bloody-acres,2,rent,HD,https://tv.apple.com/us/movie/100-bloody-acres/umc.cmc.6t0o3fe33c05uzmnxg46xyyto?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A659274160,3.99,USD
100-bloody-acres,3,rent,SD,https://play.google.com/store/movies/details/100_Bloody_Acres?gl=US&hl=en&id=vaEG-lvmzmA,2.99,USD
100-bloody-acres,7,rent,SD,https://athome.fandango.com/content/browse/details/100-Bloody-Acres/431641,2.99,USD
100-bloody-acres,10,rent,SD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.4343c596-6241-4b85-b954-7ab11ae3dc64,2.99,USD
100-bloody-acres,192,rent,SD,https://www.youtube.com/results?search_query=100+Bloody+Acres%2Bmovie,2.99,USD
100-nights-of-hero,143,flatrate,HD,https://www.sundancenow.com/films/watch/100-nights-of-hero/c1be9ec65d7aed93,,USD
100-nights-of-hero,526,flatrate,HD,https://www.amcplus.com/movies/100-nights-of-hero--1074201,,USD
100-nights-of-hero,528,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.ea89050c-02e6-42a5-8939-e33e8f4b0cc5,,USD
100-nights-of-hero,635,flatrate,HD,https://therokuchannel.roku.com/details/6a3aeffe3dd12c936bebe9e01367779c/100-nights-of-hero?source=bing,,USD
100-nights-of-hero,1854,flatrate,HD,https://tv.apple.com,,USD
100-nights-of-hero,2383,flatrate,HD,https://www.philo.com/player/show/U2hvdzo2MDg1NDg4OTk2NDg1NDg3MjU,,USD
100-nights-of-hero,2,rent,4K,https://tv.apple.com/us/movie/100-nights-of-hero/umc.cmc.1ux3xl2qj26t9ltt83izpzcle?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A1854590782,3.99,USD
100-nights-of-hero,3,rent,SD,https://play.google.com/store/movies/details/100_Nights_of_Hero?gl=US&hl=en&id=yxdSU9us64k.P,7.99,USD
100-nights-of-hero,7,rent,4K,https://athome.fandango.com/content/browse/details/100-Nights-of-Hero/4730329,5.99,USD
100-nights-of-hero,10,rent,4K,https://watch.amazon.com/detail?gti=amzn1.dv.gti.ea89050c-02e6-42a5-8939-e33e8f4b0cc5,3.99,USD
100-nights-of-hero,192,rent,SD,https://www.youtube.com/results?search_query=100+Nights+of+Hero%2Bmovie,7.99,USD
1000-times-good-night,73,ads,SD,https://tubitv.com/movies/547480,,USD
1000-times-good-night,300,ads,SD,https://pluto.tv/on-demand/movies/1000-times-goodnight-2012-1-1?utm_medium=deeplink&utm_source=justwatch,,USD
1000-times-good-night,538,ads,HD,https://watch.plex.tv/movie/1000-times-good-night?autoplay=1&utm_content=5d9f3942ca3253001ef2c4e3&utm_medium=deeplink&utm_source=justWatch-v2-catalog,,USD
1000-times-good-night,1963,ads,HD,https://play.xumo.com/free-movies/1-000-times-good-night/XM0UA7T52ZM7XS,,USD
1000-times-good-night,2077,ads,HD,https://www.justwatch.com/us/movie/a-thousand-times-good-night?package=plc,,USD
1000-times-good-night,191,free,HD,https://www.kanopy.com/product/justwatch-10582685,,USD
1000-times-good-night,212,free,SD,https://www.hoopladigital.com/title/11289861?utm_source=justwatch,,USD
1000-times-good-night,2409,free,HD,https://fawesome.tv/movies/10572430/1000-times-goodnight?utm_source=justwatch&utm_medium=feed,,USD
1000-times-good-night,2,rent,HD,https://tv.apple.com/us/movie/1000-times-good-night/umc.cmc.7c6ld0ernfisfe0iqu5pbty6s?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A1511658345,3.99,USD
1000-times-good-night,7,rent,SD,https://athome.fandango.com/content/browse/details/1-000-Times-Good-Night/589869,2.99,USD
1000-times-good-night,10,rent,SD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.1ab8bfb5-4e4a-e970-5ab4-638fd6e8247a,2.99,USD
10000-bc,2754,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.11c20b85-8acf-4cff-b29c-992d2a96d096,,USD
10000-bc,2,rent,HD,https://tv.apple.com/us/movie/10000-bc/umc.cmc.4ygbf16kys85ugxlbv24iprpo?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A279718016,3.99,USD
10000-bc,3,rent,SD,https://play.google.com/store/movies/details/10_000_B_C?gl=US&hl=en&id=st-T2mRIg44,3.99,USD
10000-bc,7,rent,HD,https://athome.fandango.com/content/browse/details/10-000-B-C-/132100,3.99,USD
10000-bc,10,rent,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.11c20b85-8acf-4cff-b29c-992d2a96d096,3.99,USD
10000-bc,192,rent,SD,https://www.youtube.com/results?search_query=10%2C000+B.C.%2Bmovie,3.99,USD
10000-km,73,ads,SD,https://tubitv.com/movies/639308,,USD
10000-km,83,ads,SD,https://www.cwtv.com/movies/10000-km,,USD
10000-km,207,ads,HD,https://therokuchannel.roku.com/details/01b359ae1e0757a0a3a0bf60851f6efd/10-000km?source=bing,,USD
10000-km,439,ads,HD,https://watch.shout-tv.com/interstitial/589563,,USD
10000-km,1963,ads,HD,https://play.xumo.com/free-movies/10-000-km/XM0OFM3I189ZRU,,USD
10000-km,9,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.1ca9f777-1188-5e6d-30e9-3f04f261922b,,USD
10000-km,257,flatrate,HD,https://www.fubo.tv/welcome/program/MV005950240000?irmp=1206980&irad=599309,,USD
10000-km,2100,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.1ca9f777-1188-5e6d-30e9-3f04f261922b,,USD
10000-km,212,free,SD,https://www.hoopladigital.com/title/11496744?utm_source=justwatch,,USD
10000-km,2,rent,HD,https://tv.apple.com/us/movie/10000-km/umc.cmc.58v3bpdvgavv7430aptn7rx84?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A1006035882,3.99,USD
10000-km,10,rent,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.1ca9f777-1188-5e6d-30e9-3f04f261922b,3.99,USD
101-dalmatians,337,flatrate,HD,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fbrowse%2Fentity-76552c4f-7df8-4a98-8dbd-f827be0c8d35&subId3=justappsvod,,USD
101-dalmatians,2,rent,HD,https://tv.apple.com/us/movie/101-dalmatians/umc.cmc.5u8580qu4ic8n5m70ym9xwo7d?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A283634018,3.99,USD
101-dalmatians,3,rent,SD,https://play.google.com/store/movies/details/101_Dalmatians?gl=US&hl=en&id=rYAy0rIvajE.P,3.99,USD
101-dalmatians,7,rent,HD,https://athome.fandango.com/content/browse/details/101-Dalmatians/135894,3.99,USD
101-dalmatians,10,rent,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.3aa9f69a-8b1d-bfe6-2e05-dd262720e52f,3.99,USD
101-dalmatians,192,rent,SD,https://www.youtube.com/results?search_query=101+Dalmatians%2Bmovie,3.99,USD
101-dalmatians-1961,7,buy,SD,https://athome.fandango.com/content/browse/details/101-Dalmatians-Signature-Collection-/1216779,14.99,USD
101-dalmatians-1961,10,buy,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.4cb65b1d-6b7e-9723-213c-709d52d5fcd6,19.99,USD
101-dalmatians-1961,337,flatrate,HD,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fbrowse%2Fentity-8eed72cc-3c4a-41cf-8e98-44a6b7f8f8d3&subId3=justappsvod,,USD
101-dalmatians-1961,2,rent,HD,https://tv.apple.com/us/movie/101-dalmatians/umc.cmc.66qyx82pfnj2gf092d2ehrrqk?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A1476892016,3.99,USD
101-dalmatians-1961,3,rent,SD,https://play.google.com/store/movies/details/101_Dalmatians?gl=US&hl=en&id=lH5_nfcBUWI.P,3.99,USD
101-dalmatians-1961,192,rent,SD,https://www.youtube.com/results?search_query=101+Dalmatians%2Bmovie,3.99,USD
102-dalmatians,337,flatrate,HD,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fbrowse%2Fentity-4a4eaf7d-dbf6-4bb4-9a24-22c3785111ea&subId3=justappsvod,,USD
102-dalmatians,2,rent,HD,https://tv.apple.com/us/movie/102-dalmatians/umc.cmc.3tqwt3q9kw6z28v8bzqhl488z?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A282938246,3.99,USD
102-dalmatians,3,rent,SD,https://play.google.com/store/movies/details/102_Dalmatians?gl=US&hl=en&id=t_Ha08xDFG0,3.99,USD
102-dalmatians,7,rent,HD,https://athome.fandango.com/content/browse/details/102-Dalmatians/135895,3.99,USD
102-dalmatians,10,rent,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.c0b6a318-8ea6-e6d4-960f-8a547ba8210f,3.99,USD
102-dalmatians,192,rent,SD,https://www.youtube.com/results?search_query=102+Dalmatians%2Bmovie,3.99,USD
12-angry-men,73,ads,SD,https://tubitv.com/movies/310154,,USD
12-angry-men,235,ads,HD,https://www.youtube.com/watch?v=GwIxcEvRq0g,,USD
12-angry-men,15,flatrate,HD,https://www.hulu.com/watch/0c050189-e841-4a12-99ae-93889c47c51a,,USD
12-angry-men,34,flatrate,HD,https://www.mgmplus.com/movie/12-angry-men-1957,,USD
12-angry-men,257,flatrate,HD,https://www.fubo.tv/welcome/program/MV000033830000?irmp=1206980&irad=599309,,USD
12-angry-men,583,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.c8b6b788-95ee-1a10-9b93-672cd7835109,,USD
12-angry-men,636,flatrate,HD,https://therokuchannel.roku.com/details/1078d87d8b265e4a9dff5f7abdccfbf5/12-angry-men-1957?source=bing,,USD
12-angry-men,191,free,HD,https://www.kanopy.com/product/justwatch-11814729,,USD
12-angry-men,212,free,SD,https://www.hoopladigital.com/title/18731785?utm_source=justwatch,,USD
12-angry-men,2,rent,HD,https://tv.apple.com/us/movie/12-angry-men/umc.cmc.2w9gsodu34xfgr9wjpa4a3llb?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A299020164,3.99,USD
12-angry-men,3,rent,SD,https://play.google.com/store/movies/details/12_Angry_Men?gl=US&hl=en&id=J61XJhYiUpg,5.99,USD
12-angry-men,7,rent,HD,https://athome.fandango.com/content/browse/details/12-Angry-Men/140962,3.99,USD
12-angry-men,10,rent,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.c8b6b788-95ee-1a10-9b93-672cd7835109,3.99,USD
12-angry-men,192,rent,SD,https://www.youtube.com/results?search_query=12+Angry+Men%2Bmovie,5.99,USD
12-angry-men,486,rent,HD,https://ondemand.spectrum.net/movies/2084/12-angry-men/,3.99,USD
12-hour-shift,332,ads,HD,https://athome.fandango.com/content/browse/details/12-Hour-Shift/1521182,,USD
12-hour-shift,8,flatrate,HD,https://www.netflix.com/title/81335432,,USD
12-hour-shift,9,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.0cbb36a2-3e39-fa23-1640-8cf5504acaa5,,USD
12-hour-shift,1796,flatrate,HD,https://www.netflix.com/title/81335432,,USD
12-hour-shift,2100,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.0cbb36a2-3e39-fa23-1640-8cf5504acaa5,,USD
12-hour-shift,2383,flatrate,HD,https://www.philo.com/player/show/U2hvdzo2MDg1NDg4OTk2NDg1MzQ0ODE,,USD
12-hour-shift,2418,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.36ba6b4f-c24f-68c9-d667-8d16201504f1,,USD
12-hour-shift,191,free,HD,https://www.kanopy.com/product/justwatch-12102130,,USD
12-hour-shift,212,free,SD,https://www.hoopladigital.com/title/14973155?utm_source=justwatch,,USD
12-hour-shift,2,rent,HD,https://tv.apple.com/us/movie/12-hour-shift/umc.cmc.6x37a9eowd23oar1q0ak541tv?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A1531482747,3.99,USD
12-hour-shift,3,rent,SD,https://play.google.com/store/movies/details/12_Hour_Shift?gl=US&hl=en&id=uXGmWQYPcw4.P,3.99,USD
12-hour-shift,7,rent,SD,https://athome.fandango.com/content/browse/details/12-Hour-Shift/1521182,2.99,USD
12-hour-shift,10,rent,SD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.0cbb36a2-3e39-fa23-1640-8cf5504acaa5,2.99,USD
12-hour-shift,192,rent,SD,https://www.youtube.com/results?search_query=12+Hour+Shift%2Bmovie,3.99,USD
12-oclock-boys,73,ads,SD,https://tubitv.com/movies/512250,,USD
12-oclock-boys,300,ads,SD,https://pluto.tv/on-demand/movies/12-oclock-boys-2014-1-1?utm_medium=deeplink&utm_source=justwatch,,USD
12-oclock-boys,433,flatrate,SD,https://www.ovid.tv/videos/12-o-clock-boys,,USD
12-oclock-boys,191,free,SD,https://www.kanopy.com/product/justwatch-241393,,USD
12-oclock-boys,212,free,SD,https://www.hoopladigital.com/title/12194357?utm_source=justwatch,,USD
12-oclock-boys,2409,free,HD,https://fawesome.tv/movies/10656902/12-oclock-boys?utm_source=justwatch&utm_medium=feed,,USD
12-oclock-boys,2,rent,HD,https://tv.apple.com/us/movie/12-oclock-boys/umc.cmc.7djelmo9bd4fgmcjtox5xc9op?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A762588142,3.99,USD
12-oclock-boys,3,rent,SD,https://play.google.com/store/movies/details/12_O_Clock_Boys?gl=US&hl=en&id=Q4nO9BHxxoE,6.99,USD
12-oclock-boys,7,rent,SD,https://athome.fandango.com/content/browse/details/12-O-Clock-Boys/496661,2.99,USD
12-oclock-boys,192,rent,SD,https://www.youtube.com/results?search_query=12+O%27Clock+Boys%2Bmovie,6.99,USD
12-rounds,9,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.e4a9f4bb-5de6-2e4c-42f7-9a946740d0ca,,USD
12-rounds,2100,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.e4a9f4bb-5de6-2e4c-42f7-9a946740d0ca,,USD
12-rounds,2,rent,HD,https://tv.apple.com/us/movie/12-rounds/umc.cmc.2sb9sc0o9wwo2l7fj3wun4r1b?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A307506477,3.99,USD
12-rounds,3,rent,SD,https://play.google.com/store/movies/details/12_Rounds?gl=US&hl=en&id=Ft_218ge-Mk.P,3.99,USD
12-rounds,7,rent,HD,https://athome.fandango.com/content/browse/details/12-Rounds-Extreme-Cut-/161035,3.99,USD
12-rounds,10,rent,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.e4a9f4bb-5de6-2e4c-42f7-9a946740d0ca,3.99,USD
12-rounds,192,rent,SD,https://www.youtube.com/results?search_query=12+Rounds%2Bmovie,3.99,USD
12-years-a-slave,2,rent,HD,https://tv.apple.com/us/movie/12-years-a-slave/umc.cmc.2pd76j76i2iwbdivejzvioi5x?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A740366955,4.99,USD
12-years-a-slave,3,rent,SD,https://play.google.com/store/movies/details/12_Years_a_Slave?gl=US&hl=en&id=vuOaTwuzlrY,3.99,USD
12-years-a-slave,7,rent,HD,https://athome.fandango.com/content/browse/details/12-Years-a-Slave/481186,3.99,USD
12-years-a-slave,10,rent,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.aeb7d560-3708-a804-6e05-c31f9165e909,3.99,USD
12-years-a-slave,192,rent,SD,https://www.youtube.com/results?search_query=12+Years+a+Slave%2Bmovie,3.99,USD
12-years-a-slave,486,rent,HD,https://ondemand.spectrum.net/movies/10029562/12-years-a-slave/,3.99,USD
1208-east-of-bucharest,258,flatrate,HD,https://www.criterionchannel.com/12-08-east-of-bucharest,,USD
127-hours,9,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.1cb8e005-16ec-9c68-5406-0e887f58a992,,USD
127-hours,2100,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.1cb8e005-16ec-9c68-5406-0e887f58a992,,USD
127-hours,2,rent,HD,https://tv.apple.com/us/movie/127-hours/umc.cmc.5lcdn7u2u92169mx1qywuat6y?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv&playableId=tvs.sbd.9001%3A405141064,3.99,USD
127-hours,3,rent,SD,https://play.google.com/store/movies/details/127_Hours?gl=US&hl=en&id=H3NUc3-koJY.P,3.99,USD
127-hours,7,rent,HD,https://athome.fandango.com/content/browse/details/127-Hours/167771,3.99,USD
127-hours,10,rent,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.1cb8e005-16ec-9c68-5406-0e887f58a992,3.99,USD
127-hours,192,rent,SD,https://www.youtube.com/results?search_query=127+Hours%2Bmovie,3.99,USD
13-assassins,9,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.1949dd3b-9dff-470f-b152-4e6bd1d17f01,,USD
13-assassins,257,flatrate,HD,https://www.fubo.tv/welcome/program/MV003449880000?irmp=1206980&irad=599309,,USD
13-assassins,529,flatrate,HD,https://www.arrowvideochannel.com/13-assassins-1963,,USD
13-assassins,2100,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.1949dd3b-9dff-470f-b152-4e6bd1d17f01,,USD
13-assassins,2383,flatrate,HD,https://www.philo.com/player/show/U2hvdzo2MDg1NDg4OTk2NDg1MjA2ODg,,USD
13-assassins,2418,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.1949dd3b-9dff-470f-b152-4e6bd1d17f01,,USD
13-assassins,2466,flatrate,HD,https://watch.amazon.com/detail?gti=amzn1.dv.gti.1949dd3b-9dff-470f-b152-4e6bd1d17f01,,USD
13-assassins,2736,flatrate,HD,https://www.brew.tv/in/movie/72134-13-assassins,,USD
13-assassins,191,free,HD,https://www.kanopy.com/product/justwatch-10763256,,USD
13-assassins,212,free,SD,https://www.hoopladigital.com/title/11049455?utm_source=justwatch,,USD
